"UNIQUE_SAMPLE_ID","sample_index","CUVETTE","title","result","unit_of_result","data_markings_of_result","creation_time","DATE","TIME","method_name","t1","nominal_value","t1_2","is_excluded","method_type","determination_type","overall_result_state","sample","tissue_type","species","replicate","temperature","TIME_DIFF","TIME_DIFF_SECS","MINUTES","LATIN_NAME"
"Paus_03_50_6","6","6","Absorbance wavelength 1",-0.00984,"A",NA,2023-10-19 14:47:25,"2023-10-19",14:47:25,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_03_50","WM","Paus","03","50",00:11:11,671,11.18,"Pomacentrus australis"
"Arub_05_50_5","5","5","Absorbance wavelength 1",0.00966,"A",NA,2023-09-19 14:47:30,"2023-09-19",14:47:30,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_05_50","WM","Arub","05","50",00:09:07,547,9.12,"Apogon rubrimacula"
"Paus_03_50_1","1","1","Absorbance wavelength 1",0.22405,"A",NA,2023-10-19 14:47:33,"2023-10-19",14:47:33,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_03_50","WM","Paus","03","50",00:11:54,714,11.9,"Pomacentrus australis"
"Arub_05_50_6","6","6","Absorbance wavelength 1",0.00853,"A",NA,2023-09-19 14:47:37,"2023-09-19",14:47:37,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_05_50","WM","Arub","05","50",00:09:07,547,9.12,"Apogon rubrimacula"
"Paus_03_50_2","2","2","Absorbance wavelength 1",0.23175,"A",NA,2023-10-19 14:47:40,"2023-10-19",14:47:40,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_03_50","WM","Paus","03","50",00:11:54,714,11.9,"Pomacentrus australis"
"Arub_05_50_1","1","1","Absorbance wavelength 1",0.20917,"A",NA,2023-09-19 14:47:44,"2023-09-19",14:47:44,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_05_50","WM","Arub","05","50",00:09:49,589,9.82,"Apogon rubrimacula"
"Paus_03_50_3","3","3","Absorbance wavelength 1",0.23062,"A",NA,2023-10-19 14:47:47,"2023-10-19",14:47:47,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_03_50","WM","Paus","03","50",00:11:54,714,11.9,"Pomacentrus australis"
"Arub_05_50_2","2","2","Absorbance wavelength 1",0.2164,"A",NA,2023-09-19 14:47:51,"2023-09-19",14:47:51,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_05_50","WM","Arub","05","50",00:09:49,589,9.82,"Apogon rubrimacula"
"Paus_03_50_4","4","4","Absorbance wavelength 1",0.03482,"A",NA,2023-10-19 14:47:54,"2023-10-19",14:47:54,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_03_50","WM","Paus","03","50",00:11:54,714,11.9,"Pomacentrus australis"
"Arub_05_50_3","3","3","Absorbance wavelength 1",0.24392,"A",NA,2023-09-19 14:47:58,"2023-09-19",14:47:58,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_05_50","WM","Arub","05","50",00:09:49,589,9.82,"Apogon rubrimacula"
"Paus_03_50_5","5","5","Absorbance wavelength 1",0.00206,"A",NA,2023-10-19 14:48:01,"2023-10-19",14:48:01,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_03_50","WM","Paus","03","50",00:11:54,714,11.9,"Pomacentrus australis"
"Arub_05_50_4","4","4","Absorbance wavelength 1",0.04882,"A",NA,2023-09-19 14:48:05,"2023-09-19",14:48:05,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_05_50","WM","Arub","05","50",00:09:49,589,9.82,"Apogon rubrimacula"
"Paus_03_50_6","6","6","Absorbance wavelength 1",-0.01044,"A",NA,2023-10-19 14:48:08,"2023-10-19",14:48:08,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_03_50","WM","Paus","03","50",00:11:54,714,11.9,"Pomacentrus australis"
"Arub_05_50_5","5","5","Absorbance wavelength 1",0.0087,"A",NA,2023-09-19 14:48:12,"2023-09-19",14:48:12,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_05_50","WM","Arub","05","50",00:09:49,589,9.82,"Apogon rubrimacula"
"Paus_03_50_1","1","1","Absorbance wavelength 1",0.22804,"A",NA,2023-10-19 14:48:15,"2023-10-19",14:48:15,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_03_50","WM","Paus","03","50",00:12:36,756,12.6,"Pomacentrus australis"
"Arub_05_50_6","6","6","Absorbance wavelength 1",0.00762,"A",NA,2023-09-19 14:48:19,"2023-09-19",14:48:19,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_05_50","WM","Arub","05","50",00:09:49,589,9.82,"Apogon rubrimacula"
"Paus_03_50_2","2","2","Absorbance wavelength 1",0.24431,"A",NA,2023-10-19 14:48:22,"2023-10-19",14:48:22,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_03_50","WM","Paus","03","50",00:12:36,756,12.6,"Pomacentrus australis"
"Arub_05_50_1","1","1","Absorbance wavelength 1",0.23381,"A",NA,2023-09-19 14:48:26,"2023-09-19",14:48:26,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_05_50","WM","Arub","05","50",00:10:31,631,10.52,"Apogon rubrimacula"
"Paus_03_50_3","3","3","Absorbance wavelength 1",0.23763,"A",NA,2023-10-19 14:48:29,"2023-10-19",14:48:29,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_03_50","WM","Paus","03","50",00:12:36,756,12.6,"Pomacentrus australis"
"Arub_05_50_2","2","2","Absorbance wavelength 1",0.23173,"A",NA,2023-09-19 14:48:33,"2023-09-19",14:48:33,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_05_50","WM","Arub","05","50",00:10:31,631,10.52,"Apogon rubrimacula"
"Paus_03_50_4","4","4","Absorbance wavelength 1",0.03491,"A",NA,2023-10-19 14:48:36,"2023-10-19",14:48:36,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_03_50","WM","Paus","03","50",00:12:36,756,12.6,"Pomacentrus australis"
"Arub_05_50_3","3","3","Absorbance wavelength 1",0.24998,"A",NA,2023-09-19 14:48:40,"2023-09-19",14:48:40,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_05_50","WM","Arub","05","50",00:10:31,631,10.52,"Apogon rubrimacula"
"Paus_03_50_5","5","5","Absorbance wavelength 1",0.00089,"A",NA,2023-10-19 14:48:43,"2023-10-19",14:48:43,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_03_50","WM","Paus","03","50",00:12:36,756,12.6,"Pomacentrus australis"
"Arub_05_50_4","4","4","Absorbance wavelength 1",0.04945,"A",NA,2023-09-19 14:48:47,"2023-09-19",14:48:47,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_05_50","WM","Arub","05","50",00:10:31,631,10.52,"Apogon rubrimacula"
"Paus_03_50_6","6","6","Absorbance wavelength 1",-0.01145,"A",NA,2023-10-19 14:48:50,"2023-10-19",14:48:50,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_03_50","WM","Paus","03","50",00:12:36,756,12.6,"Pomacentrus australis"
"Arub_05_50_5","5","5","Absorbance wavelength 1",0.00903,"A",NA,2023-09-19 14:48:52,"2023-09-19",14:48:52,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_05_50","WM","Arub","05","50",00:10:29,629,10.48,"Apogon rubrimacula"
"Paus_03_50_1","1","1","Absorbance wavelength 1",0.24008,"A",NA,2023-10-19 14:48:58,"2023-10-19",14:48:58,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_03_50","WM","Paus","03","50",00:13:19,799,13.32,"Pomacentrus australis"
"Arub_05_50_6","6","6","Absorbance wavelength 1",0.0081,"A",NA,2023-09-19 14:48:59,"2023-09-19",14:48:59,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_05_50","WM","Arub","05","50",00:10:29,629,10.48,"Apogon rubrimacula"
"Arub_05_50_1","1","1","Absorbance wavelength 1",0.2233,"A",NA,2023-09-19 14:49:05,"2023-09-19",14:49:05,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_05_50","WM","Arub","05","50",00:11:10,670,11.17,"Apogon rubrimacula"
"Paus_03_50_2","2","2","Absorbance wavelength 1",0.24859,"A",NA,2023-10-19 14:49:05,"2023-10-19",14:49:05,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_03_50","WM","Paus","03","50",00:13:19,799,13.32,"Pomacentrus australis"
"Arub_05_50_2","2","2","Absorbance wavelength 1",0.24663,"A",NA,2023-09-19 14:49:12,"2023-09-19",14:49:12,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_05_50","WM","Arub","05","50",00:11:10,670,11.17,"Apogon rubrimacula"
"Paus_03_50_3","3","3","Absorbance wavelength 1",0.24808,"A",NA,2023-10-19 14:49:12,"2023-10-19",14:49:12,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_03_50","WM","Paus","03","50",00:13:19,799,13.32,"Pomacentrus australis"
"Arub_05_50_3","3","3","Absorbance wavelength 1",0.25081,"A",NA,2023-09-19 14:49:19,"2023-09-19",14:49:19,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_05_50","WM","Arub","05","50",00:11:10,670,11.17,"Apogon rubrimacula"
"Paus_03_50_4","4","4","Absorbance wavelength 1",0.03447,"A",NA,2023-10-19 14:49:19,"2023-10-19",14:49:19,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_03_50","WM","Paus","03","50",00:13:19,799,13.32,"Pomacentrus australis"
"Paus_03_50_5","5","5","Absorbance wavelength 1",0.00249,"A",NA,2023-10-19 14:49:24,"2023-10-19",14:49:24,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_03_50","WM","Paus","03","50",00:13:17,797,13.28,"Pomacentrus australis"
"Arub_05_50_4","4","4","Absorbance wavelength 1",0.04782,"A",NA,2023-09-19 14:49:26,"2023-09-19",14:49:26,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_05_50","WM","Arub","05","50",00:11:10,670,11.17,"Apogon rubrimacula"
"Paus_03_50_6","6","6","Absorbance wavelength 1",-0.01123,"A",NA,2023-10-19 14:49:31,"2023-10-19",14:49:31,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_03_50","WM","Paus","03","50",00:13:17,797,13.28,"Pomacentrus australis"
"Arub_05_50_5","5","5","Absorbance wavelength 1",0.00827,"A",NA,2023-09-19 14:49:33,"2023-09-19",14:49:33,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_05_50","WM","Arub","05","50",00:11:10,670,11.17,"Apogon rubrimacula"
"Arub_05_50_6","6","6","Absorbance wavelength 1",0.00738,"A",NA,2023-09-19 14:49:40,"2023-09-19",14:49:40,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_05_50","WM","Arub","05","50",00:11:10,670,11.17,"Apogon rubrimacula"
"Arub_05_50_1","1","1","Absorbance wavelength 1",0.23502,"A",NA,2023-09-19 14:49:47,"2023-09-19",14:49:47,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_05_50","WM","Arub","05","50",00:11:52,712,11.87,"Apogon rubrimacula"
"Arub_05_50_2","2","2","Absorbance wavelength 1",0.25886,"A",NA,2023-09-19 14:49:54,"2023-09-19",14:49:54,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_05_50","WM","Arub","05","50",00:11:52,712,11.87,"Apogon rubrimacula"
"Arub_05_50_3","3","3","Absorbance wavelength 1",0.26237,"A",NA,2023-09-19 14:50:01,"2023-09-19",14:50:01,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_05_50","WM","Arub","05","50",00:11:52,712,11.87,"Apogon rubrimacula"
"Arub_05_50_4","4","4","Absorbance wavelength 1",0.04749,"A",NA,2023-09-19 14:50:08,"2023-09-19",14:50:08,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_05_50","WM","Arub","05","50",00:11:52,712,11.87,"Apogon rubrimacula"
"Arub_05_50_5","5","5","Absorbance wavelength 1",0.00844,"A",NA,2023-09-19 14:50:15,"2023-09-19",14:50:15,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_05_50","WM","Arub","05","50",00:11:52,712,11.87,"Apogon rubrimacula"
"Arub_05_50_6","6","6","Absorbance wavelength 1",0.0071,"A",NA,2023-09-19 14:50:22,"2023-09-19",14:50:22,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_05_50","WM","Arub","05","50",00:11:52,712,11.87,"Apogon rubrimacula"
"Arub_05_50_1","1","1","Absorbance wavelength 1",0.25244,"A",NA,2023-09-19 14:50:29,"2023-09-19",14:50:29,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_05_50","WM","Arub","05","50",00:12:34,754,12.57,"Apogon rubrimacula"
"Arub_05_50_2","2","2","Absorbance wavelength 1",0.26063,"A",NA,2023-09-19 14:50:36,"2023-09-19",14:50:36,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_05_50","WM","Arub","05","50",00:12:34,754,12.57,"Apogon rubrimacula"
"Arub_05_50_3","3","3","Absorbance wavelength 1",0.2793,"A",NA,2023-09-19 14:50:43,"2023-09-19",14:50:43,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_05_50","WM","Arub","05","50",00:12:34,754,12.57,"Apogon rubrimacula"
"Arub_05_50_4","4","4","Absorbance wavelength 1",0.04769,"A",NA,2023-09-19 14:50:50,"2023-09-19",14:50:50,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_05_50","WM","Arub","05","50",00:12:34,754,12.57,"Apogon rubrimacula"
"Arub_05_50_5","5","5","Absorbance wavelength 1",0.0077,"A",NA,2023-09-19 14:50:57,"2023-09-19",14:50:57,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_05_50","WM","Arub","05","50",00:12:34,754,12.57,"Apogon rubrimacula"
"Arub_05_50_6","6","6","Absorbance wavelength 1",0.0065,"A",NA,2023-09-19 14:51:04,"2023-09-19",14:51:04,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_05_50","WM","Arub","05","50",00:12:34,754,12.57,"Apogon rubrimacula"
"Arub_05_50_1","1","1","Absorbance wavelength 1",0.25662,"A",NA,2023-09-19 14:51:11,"2023-09-19",14:51:11,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_05_50","WM","Arub","05","50",00:13:16,796,13.27,"Apogon rubrimacula"
"Arub_05_50_2","2","2","Absorbance wavelength 1",0.27018,"A",NA,2023-09-19 14:51:19,"2023-09-19",14:51:19,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_05_50","WM","Arub","05","50",00:13:17,797,13.28,"Apogon rubrimacula"
"Arub_05_50_3","3","3","Absorbance wavelength 1",0.27764,"A",NA,2023-09-19 14:51:26,"2023-09-19",14:51:26,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_05_50","WM","Arub","05","50",00:13:17,797,13.28,"Apogon rubrimacula"
"Arub_05_50_4","4","4","Absorbance wavelength 1",0.04672,"A",NA,2023-09-19 14:51:33,"2023-09-19",14:51:33,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_05_50","WM","Arub","05","50",00:13:17,797,13.28,"Apogon rubrimacula"
"Arub_05_50_5","5","5","Absorbance wavelength 1",0.00712,"A",NA,2023-09-19 14:51:40,"2023-09-19",14:51:40,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_05_50","WM","Arub","05","50",00:13:17,797,13.28,"Apogon rubrimacula"
"Adoed_05_30_1","1","1","Absorbance wavelength 1",0.07353,"A",NA,2023-11-29 14:51:44,"2023-11-29",14:51:44,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_05_30","WM","Adoed","05","30",00:00:42,42,0.7,"Apogon doederlein"
"Arub_05_50_6","6","6","Absorbance wavelength 1",0.0056,"A",NA,2023-09-19 14:51:47,"2023-09-19",14:51:47,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_05_50","WM","Arub","05","50",00:13:17,797,13.28,"Apogon rubrimacula"
"Adoed_05_30_2","2","2","Absorbance wavelength 1",0.0975,"A",NA,2023-11-29 14:51:51,"2023-11-29",14:51:51,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_05_30","WM","Adoed","05","30",00:00:42,42,0.7,"Apogon doederlein"
"Adoed_05_30_3","3","3","Absorbance wavelength 1",0.10399,"A",NA,2023-11-29 14:51:58,"2023-11-29",14:51:58,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_05_30","WM","Adoed","05","30",00:00:42,42,0.7,"Apogon doederlein"
"Adoed_05_30_4","4","4","Absorbance wavelength 1",0.05105,"A",NA,2023-11-29 14:52:05,"2023-11-29",14:52:05,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_05_30","WM","Adoed","05","30",00:00:42,42,0.7,"Apogon doederlein"
"Adoed_05_30_5","5","5","Absorbance wavelength 1",0.01164,"A",NA,2023-11-29 14:52:12,"2023-11-29",14:52:12,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_05_30","WM","Adoed","05","30",00:00:42,42,0.7,"Apogon doederlein"
"Adoed_05_30_6","6","6","Absorbance wavelength 1",0.01433,"A",NA,2023-11-29 14:52:18,"2023-11-29",14:52:18,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_05_30","WM","Adoed","05","30",00:00:41,41,0.68,"Apogon doederlein"
"Adoed_05_30_1","1","1","Absorbance wavelength 1",0.07477,"A",NA,2023-11-29 14:52:25,"2023-11-29",14:52:25,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_05_30","WM","Adoed","05","30",00:01:23,83,1.38,"Apogon doederlein"
"Adoed_05_30_2","2","2","Absorbance wavelength 1",0.09545,"A",NA,2023-11-29 14:52:32,"2023-11-29",14:52:32,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_05_30","WM","Adoed","05","30",00:01:23,83,1.38,"Apogon doederlein"
"Adoed_05_30_3","3","3","Absorbance wavelength 1",0.13697,"A",NA,2023-11-29 14:52:39,"2023-11-29",14:52:39,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_05_30","WM","Adoed","05","30",00:01:23,83,1.38,"Apogon doederlein"
"Adoed_05_30_4","4","4","Absorbance wavelength 1",0.05171,"A",NA,2023-11-29 14:52:46,"2023-11-29",14:52:46,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_05_30","WM","Adoed","05","30",00:01:23,83,1.38,"Apogon doederlein"
"Adoed_05_30_5","5","5","Absorbance wavelength 1",0.01114,"A",NA,2023-11-29 14:52:53,"2023-11-29",14:52:53,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_05_30","WM","Adoed","05","30",00:01:23,83,1.38,"Apogon doederlein"
"Adoed_05_30_6","6","6","Absorbance wavelength 1",0.0141,"A",NA,2023-11-29 14:53:00,"2023-11-29",14:53:00,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_05_30","WM","Adoed","05","30",00:01:23,83,1.38,"Apogon doederlein"
"Adoed_05_30_1","1","1","Absorbance wavelength 1",0.08875,"A",NA,2023-11-29 14:53:07,"2023-11-29",14:53:07,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_05_30","WM","Adoed","05","30",00:02:05,125,2.08,"Apogon doederlein"
"Adoed_05_30_2","2","2","Absorbance wavelength 1",0.09103,"A",NA,2023-11-29 14:53:14,"2023-11-29",14:53:14,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_05_30","WM","Adoed","05","30",00:02:05,125,2.08,"Apogon doederlein"
"Adoed_05_30_3","3","3","Absorbance wavelength 1",0.14464,"A",NA,2023-11-29 14:53:21,"2023-11-29",14:53:21,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_05_30","WM","Adoed","05","30",00:02:05,125,2.08,"Apogon doederlein"
"Adoed_05_30_4","4","4","Absorbance wavelength 1",0.05188,"A",NA,2023-11-29 14:53:28,"2023-11-29",14:53:28,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_05_30","WM","Adoed","05","30",00:02:05,125,2.08,"Apogon doederlein"
"Adoed_05_30_5","5","5","Absorbance wavelength 1",0.01038,"A",NA,2023-11-29 14:53:35,"2023-11-29",14:53:35,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_05_30","WM","Adoed","05","30",00:02:05,125,2.08,"Apogon doederlein"
"Adoed_05_30_6","6","6","Absorbance wavelength 1",0.01356,"A",NA,2023-11-29 14:53:42,"2023-11-29",14:53:42,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_05_30","WM","Adoed","05","30",00:02:05,125,2.08,"Apogon doederlein"
"Adoed_05_30_1","1","1","Absorbance wavelength 1",0.08818,"A",NA,2023-11-29 14:53:49,"2023-11-29",14:53:49,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_05_30","WM","Adoed","05","30",00:02:47,167,2.78,"Apogon doederlein"
"Adoed_05_30_2","2","2","Absorbance wavelength 1",0.11984,"A",NA,2023-11-29 14:53:56,"2023-11-29",14:53:56,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_05_30","WM","Adoed","05","30",00:02:47,167,2.78,"Apogon doederlein"
"Adoed_05_30_3","3","3","Absorbance wavelength 1",0.13433,"A",NA,2023-11-29 14:54:01,"2023-11-29",14:54:01,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_05_30","WM","Adoed","05","30",00:02:45,165,2.75,"Apogon doederlein"
"Adoed_05_30_4","4","4","Absorbance wavelength 1",0.05339,"A",NA,2023-11-29 14:54:08,"2023-11-29",14:54:08,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_05_30","WM","Adoed","05","30",00:02:45,165,2.75,"Apogon doederlein"
"Adoed_05_30_5","5","5","Absorbance wavelength 1",0.01207,"A",NA,2023-11-29 14:54:13,"2023-11-29",14:54:13,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_05_30","WM","Adoed","05","30",00:02:43,163,2.72,"Apogon doederlein"
"Adoed_05_30_6","6","6","Absorbance wavelength 1",0.01553,"A",NA,2023-11-29 14:54:18,"2023-11-29",14:54:18,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_05_30","WM","Adoed","05","30",00:02:41,161,2.68,"Apogon doederlein"
"Adoed_05_30_1","1","1","Absorbance wavelength 1",0.14676,"A",NA,2023-11-29 14:54:25,"2023-11-29",14:54:25,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_05_30","WM","Adoed","05","30",00:03:23,203,3.38,"Apogon doederlein"
