Sample index,Sample ID 1,Title,Result,Unit of Result,Data markings of Result,Creation time,Method name,T1.,Nominal.value,T1..1,Is.excluded,Method.type,Determination.type,Overall.result.state,sample
5,5,Absorbance wavelength 1,0.0725,A,NA,18/04/2023 14:49,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_01_50
5,5,Absorbance wavelength 1,0.07079,A,NA,18/04/2023 14:50,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_01_50
5,5,Absorbance wavelength 1,0.07988,A,NA,18/04/2023 14:51,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_01_50
5,5,Absorbance wavelength 1,0.07178,A,NA,18/04/2023 14:51,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_01_50
5,5,Absorbance wavelength 1,0.07121,A,NA,18/04/2023 14:52,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_01_50
5,5,Absorbance wavelength 1,0.073,A,NA,18/04/2023 14:53,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_01_50
5,5,Absorbance wavelength 1,0.0727,A,NA,18/04/2023 14:53,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_01_50
5,5,Absorbance wavelength 1,0.07243,A,NA,18/04/2023 14:54,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_01_50
5,5,Absorbance wavelength 1,0.07698,A,NA,18/04/2023 14:55,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_01_50
5,5,Absorbance wavelength 1,0.07496,A,NA,18/04/2023 14:55,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_01_50
5,5,Absorbance wavelength 1,0.0765,A,NA,18/04/2023 14:56,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_01_50
6,6,Absorbance wavelength 1,-0.06266,A,NA,18/04/2023 14:44,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_01_50
6,6,Absorbance wavelength 1,-0.06184,A,NA,18/04/2023 14:45,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_01_50
6,6,Absorbance wavelength 1,-0.06008,A,NA,18/04/2023 14:45,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_01_50
6,6,Absorbance wavelength 1,-0.06358,A,NA,18/04/2023 14:46,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_01_50
6,6,Absorbance wavelength 1,-0.062,A,NA,18/04/2023 14:47,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_01_50
6,6,Absorbance wavelength 1,-0.06424,A,NA,18/04/2023 14:47,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_01_50
6,6,Absorbance wavelength 1,-0.06005,A,NA,18/04/2023 14:48,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_01_50
6,6,Absorbance wavelength 1,-0.0621,A,NA,18/04/2023 14:49,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_01_50
6,6,Absorbance wavelength 1,-0.06155,A,NA,18/04/2023 14:49,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_01_50
6,6,Absorbance wavelength 1,-0.06277,A,NA,18/04/2023 14:50,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_01_50
6,6,Absorbance wavelength 1,-0.05991,A,NA,18/04/2023 14:51,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_01_50
6,6,Absorbance wavelength 1,-0.06097,A,NA,18/04/2023 14:51,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_01_50
6,6,Absorbance wavelength 1,-0.0627,A,NA,18/04/2023 14:52,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_01_50
6,6,Absorbance wavelength 1,-0.06166,A,NA,18/04/2023 14:53,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_01_50
6,6,Absorbance wavelength 1,-0.06277,A,NA,18/04/2023 14:53,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_01_50
6,6,Absorbance wavelength 1,-0.06258,A,NA,18/04/2023 14:54,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_01_50
6,6,Absorbance wavelength 1,-0.06142,A,NA,18/04/2023 14:55,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_01_50
6,6,Absorbance wavelength 1,-0.06065,A,NA,18/04/2023 14:55,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_01_50
6,6,Absorbance wavelength 1,-0.06343,A,NA,18/04/2023 14:56,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_01_50
1,1,Absorbance wavelength 1,2.97969,A,NA,19/04/2023 16:11,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
1,1,Absorbance wavelength 1,3.05339,A,NA,19/04/2023 16:11,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
1,1,Absorbance wavelength 1,3.05302,A,NA,19/04/2023 16:12,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
1,1,Absorbance wavelength 1,3.08959,A,NA,19/04/2023 16:13,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
1,1,Absorbance wavelength 1,3.04651,A,NA,19/04/2023 16:13,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
1,1,Absorbance wavelength 1,3.18312,A,NA,19/04/2023 16:14,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
1,1,Absorbance wavelength 1,2.97797,A,NA,19/04/2023 16:14,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
1,1,Absorbance wavelength 1,3.18503,A,NA,19/04/2023 16:15,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
1,1,Absorbance wavelength 1,2.96225,A,NA,19/04/2023 16:16,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
1,1,Absorbance wavelength 1,3.06008,A,NA,19/04/2023 16:16,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
1,1,Absorbance wavelength 1,3.07936,A,NA,19/04/2023 16:17,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
1,1,Absorbance wavelength 1,3.03392,A,NA,19/04/2023 16:17,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
1,1,Absorbance wavelength 1,3.05454,A,NA,19/04/2023 16:18,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
1,1,Absorbance wavelength 1,3.32464,A,NA,19/04/2023 16:18,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
1,1,Absorbance wavelength 1,3.14175,A,NA,19/04/2023 16:19,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
1,1,Absorbance wavelength 1,3.0003,A,NA,19/04/2023 16:20,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
1,1,Absorbance wavelength 1,3.05189,A,NA,19/04/2023 16:20,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
1,1,Absorbance wavelength 1,2.94295,A,NA,19/04/2023 16:21,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
1,1,Absorbance wavelength 1,2.91124,A,NA,19/04/2023 16:22,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
2,2,Absorbance wavelength 1,3.13433,A,NA,19/04/2023 16:11,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
2,2,Absorbance wavelength 1,3.16028,A,NA,19/04/2023 16:12,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
2,2,Absorbance wavelength 1,3.16046,A,NA,19/04/2023 16:12,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
2,2,Absorbance wavelength 1,2.96778,A,NA,19/04/2023 16:13,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
2,2,Absorbance wavelength 1,3.035,A,NA,19/04/2023 16:13,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
2,2,Absorbance wavelength 1,3.10304,A,NA,19/04/2023 16:14,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
2,2,Absorbance wavelength 1,3.1395,A,NA,19/04/2023 16:14,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
2,2,Absorbance wavelength 1,3.09581,A,NA,19/04/2023 16:15,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
2,2,Absorbance wavelength 1,2.97403,A,NA,19/04/2023 16:16,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
2,2,Absorbance wavelength 1,3.08643,A,NA,19/04/2023 16:16,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
2,2,Absorbance wavelength 1,3.03736,A,NA,19/04/2023 16:17,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
2,2,Absorbance wavelength 1,3.13615,A,NA,19/04/2023 16:17,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
2,2,Absorbance wavelength 1,2.97965,A,NA,19/04/2023 16:18,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
2,2,Absorbance wavelength 1,3.15407,A,NA,19/04/2023 16:19,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
2,2,Absorbance wavelength 1,3.03371,A,NA,19/04/2023 16:19,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
2,2,Absorbance wavelength 1,3.15542,A,NA,19/04/2023 16:20,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
2,2,Absorbance wavelength 1,2.96143,A,NA,19/04/2023 16:20,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
2,2,Absorbance wavelength 1,3.08287,A,NA,19/04/2023 16:21,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
2,2,Absorbance wavelength 1,3.07797,A,NA,19/04/2023 16:22,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
3,3,Absorbance wavelength 1,3.06482,A,NA,19/04/2023 16:11,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
3,3,Absorbance wavelength 1,3.18679,A,NA,19/04/2023 16:12,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
3,3,Absorbance wavelength 1,3.12485,A,NA,19/04/2023 16:12,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
3,3,Absorbance wavelength 1,3.19376,A,NA,19/04/2023 16:13,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
3,3,Absorbance wavelength 1,3.01876,A,NA,19/04/2023 16:14,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
3,3,Absorbance wavelength 1,3.08127,A,NA,19/04/2023 16:14,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
3,3,Absorbance wavelength 1,3.07831,A,NA,19/04/2023 16:15,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
3,3,Absorbance wavelength 1,2.95546,A,NA,19/04/2023 16:15,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
3,3,Absorbance wavelength 1,2.94833,A,NA,19/04/2023 16:16,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
3,3,Absorbance wavelength 1,3.07041,A,NA,19/04/2023 16:16,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
3,3,Absorbance wavelength 1,3.04324,A,NA,19/04/2023 16:17,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
3,3,Absorbance wavelength 1,3.06325,A,NA,19/04/2023 16:18,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
3,3,Absorbance wavelength 1,3.09641,A,NA,19/04/2023 16:18,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
3,3,Absorbance wavelength 1,2.99454,A,NA,19/04/2023 16:19,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
3,3,Absorbance wavelength 1,3.05006,A,NA,19/04/2023 16:19,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
3,3,Absorbance wavelength 1,3.03805,A,NA,19/04/2023 16:20,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
3,3,Absorbance wavelength 1,3.05957,A,NA,19/04/2023 16:20,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
3,3,Absorbance wavelength 1,3.12755,A,NA,19/04/2023 16:21,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
3,3,Absorbance wavelength 1,3.06952,A,NA,19/04/2023 16:22,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
4,4,Absorbance wavelength 1,3.05769,A,NA,19/04/2023 16:11,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
4,4,Absorbance wavelength 1,3.0047,A,NA,19/04/2023 16:12,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
4,4,Absorbance wavelength 1,2.9739,A,NA,19/04/2023 16:12,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
4,4,Absorbance wavelength 1,3.08602,A,NA,19/04/2023 16:13,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
4,4,Absorbance wavelength 1,3.04537,A,NA,19/04/2023 16:14,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
4,4,Absorbance wavelength 1,3.09848,A,NA,19/04/2023 16:14,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
4,4,Absorbance wavelength 1,2.9948,A,NA,19/04/2023 16:15,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
4,4,Absorbance wavelength 1,3.01107,A,NA,19/04/2023 16:15,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
4,4,Absorbance wavelength 1,3.07246,A,NA,19/04/2023 16:16,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
4,4,Absorbance wavelength 1,3.02972,A,NA,19/04/2023 16:16,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
4,4,Absorbance wavelength 1,2.97862,A,NA,19/04/2023 16:17,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
4,4,Absorbance wavelength 1,2.97577,A,NA,19/04/2023 16:18,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
4,4,Absorbance wavelength 1,3.02524,A,NA,19/04/2023 16:18,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
4,4,Absorbance wavelength 1,2.9738,A,NA,19/04/2023 16:19,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
4,4,Absorbance wavelength 1,3.23052,A,NA,19/04/2023 16:19,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
4,4,Absorbance wavelength 1,3.06535,A,NA,19/04/2023 16:20,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
4,4,Absorbance wavelength 1,3.207,A,NA,19/04/2023 16:20,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
4,4,Absorbance wavelength 1,3.11479,A,NA,19/04/2023 16:21,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
4,4,Absorbance wavelength 1,3.16368,A,NA,19/04/2023 16:22,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
5,5,Absorbance wavelength 1,-0.05022,A,NA,19/04/2023 16:11,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
5,5,Absorbance wavelength 1,-0.04762,A,NA,19/04/2023 16:12,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
5,5,Absorbance wavelength 1,-0.04857,A,NA,19/04/2023 16:13,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
5,5,Absorbance wavelength 1,-0.04577,A,NA,19/04/2023 16:13,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
5,5,Absorbance wavelength 1,-0.04528,A,NA,19/04/2023 16:14,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
5,5,Absorbance wavelength 1,-0.04456,A,NA,19/04/2023 16:14,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
5,5,Absorbance wavelength 1,-0.0438,A,NA,19/04/2023 16:15,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
5,5,Absorbance wavelength 1,-0.04354,A,NA,19/04/2023 16:15,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
5,5,Absorbance wavelength 1,-0.04363,A,NA,19/04/2023 16:16,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
5,5,Absorbance wavelength 1,-0.04382,A,NA,19/04/2023 16:17,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
5,5,Absorbance wavelength 1,-0.04223,A,NA,19/04/2023 16:17,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
5,5,Absorbance wavelength 1,-0.04334,A,NA,19/04/2023 16:18,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
5,5,Absorbance wavelength 1,-0.04139,A,NA,19/04/2023 16:18,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
5,5,Absorbance wavelength 1,-0.0408,A,NA,19/04/2023 16:19,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
5,5,Absorbance wavelength 1,-0.04242,A,NA,19/04/2023 16:19,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
5,5,Absorbance wavelength 1,-0.03959,A,NA,19/04/2023 16:20,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
5,5,Absorbance wavelength 1,-0.03904,A,NA,19/04/2023 16:20,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
5,5,Absorbance wavelength 1,-0.04391,A,NA,19/04/2023 16:21,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
5,5,Absorbance wavelength 1,-0.04399,A,NA,19/04/2023 16:22,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
6,6,Absorbance wavelength 1,-0.03639,A,NA,19/04/2023 16:12,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
6,6,Absorbance wavelength 1,-0.03424,A,NA,19/04/2023 16:13,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
6,6,Absorbance wavelength 1,-0.03291,A,NA,19/04/2023 16:13,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
6,6,Absorbance wavelength 1,-0.0332,A,NA,19/04/2023 16:14,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
6,6,Absorbance wavelength 1,-0.03418,A,NA,19/04/2023 16:14,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
6,6,Absorbance wavelength 1,-0.03222,A,NA,19/04/2023 16:15,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
6,6,Absorbance wavelength 1,-0.03168,A,NA,19/04/2023 16:15,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
6,6,Absorbance wavelength 1,-0.03048,A,NA,19/04/2023 16:16,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
6,6,Absorbance wavelength 1,-0.0314,A,NA,19/04/2023 16:17,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Pmol_02_10
